model_reaction_id,reaction_name,formula_balanced,charge_balanced,issue_categories,remediation_action,missing_formula_metabolites,unparsable_formula_metabolites,element_imbalance,charge_imbalance
r_2182,"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2183,"stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2184,octanoate (n-C8:0) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2185,decanoate (n-C10:0) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2186,laurate (n-C12:0) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2187,butyrate exchange,False,False,,requires_manual_balance_review,,,"{""C"": -4.0, ""H"": -7.0, ""O"": -2.0}",1.0
r_2188,hexanoate exchange,False,False,,requires_manual_balance_review,,,"{""C"": -6.0, ""H"": -11.0, ""O"": -2.0}",1.0
r_2189,oleate exchange,False,False,,requires_manual_balance_review,,,"{""C"": -18.0, ""H"": -33.0, ""O"": -2.0}",1.0
r_2190,butyrate (n-C4:0) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2191,hexanoate (n-C6:0) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2192,octadecenoate (n-C18:1) transport,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2193,myristate exchange,False,False,,requires_manual_balance_review,,,"{""C"": -14.0, ""H"": -27.0, ""O"": -2.0}",1.0
r_2194,"fatty-acid--CoA ligase (dodecanoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2195,"fatty-acid--CoA ligase (tetradecanoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2196,"fatty-acid--CoA ligase (hexadecanoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2197,"fatty-acid--CoA ligase (hexadecenoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2198,"fatty-acid--CoA ligase (octadecanoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2199,"fatty-acid--CoA ligase (octadecenoate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2200,"fatty-acid--CoA ligase (dodecanoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2201,"fatty-acid--CoA ligase (tetradecanoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2202,"fatty-acid--CoA ligase (hexadecanoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2203,"fatty-acid--CoA ligase (hexadecenoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2204,"fatty-acid--CoA ligase (octadecanoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2205,"fatty-acid--CoA ligase (octadecenoate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2206,"fatty-acid--CoA ligase (hexadecenoate), peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2207,"fatty-acid--CoA ligase (octadecanoate), peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2208,"fatty-acid--CoA ligase (octadecenoate), peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2209,"fatty-acid--CoA ligase (arachidate), cell envelope",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2210,"fatty-acid--CoA ligase (behenate), cell envelope",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2211,"fatty-acid--CoA ligase (lignoceric acid), cell envelope",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2212,"fatty-acid--CoA ligase (cerotic acid), cell envelope",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2213,"fatty-acid--CoA ligase (behenate), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2214,"fatty-acid--CoA ligase (lignoceric acid), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2215,"fatty-acid--CoA ligase (cerotic acid), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2216,"fatty-acid--CoA ligase (behenate), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2217,"fatty-acid--CoA ligase (lignoceric acid), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2218,"fatty-acid--CoA ligase (cerotic acid), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2219,fatty acyl-CoA transport via ABC system (C12:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2220,fatty acyl-CoA transport via ABC system (C14:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2221,fatty acyl-CoA transport via ABC system (C16:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2222,fatty acyl-CoA transport via ABC system (C16:1),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2223,fatty acyl-CoA transport via ABC system (C18:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2224,fatty acyl-CoA transport via ABC system (C18:1),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2225,fatty acyl-CoA transport via ABC system (C20:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2226,fatty acyl-CoA transport via ABC system (C22:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2227,fatty acyl-CoA transport via ABC system (C24:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2228,fatty acyl-CoA transport via ABC system (C26:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2229,"butyrate (n-C4:0) transport, cytoplasm-peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2230,"hexanoate (n-C6:0) transport, cytoplasm-peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2231,"octadecenoate (n-C18:1) transport, cytoplasm-peroxisome",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2232,peroxisomal acyl-CoA thioesterase (4:0),False,False,,requires_manual_balance_review,,,"{""H"": 4.0}",4.0
r_2233,peroxisomal acyl-CoA thioesterase (6:0),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2234,peroxisomal acyl-CoA thioesterase (16:1),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2235,peroxisomal acyl-CoA thioesterase (18:1),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2236,acyl-CoA oxidase (butanoyl-CoA),False,False,,requires_manual_balance_review,,,"{""H"": 4.0}",4.0
r_2237,acyl-CoA oxidase (hexanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2238,acyl-CoA oxidase (octanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2239,acyl-CoA oxidase (icosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2240,acyl-CoA oxidase (docosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2241,acyl-CoA oxidase (tetracosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2242,acyl-CoA oxidase (palmitoleoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2243,acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2244,acyl-CoA oxidase (cis-dodec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2245,acyl-CoA oxidase (oleoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2246,acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2247,acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2248,2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2249,2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2250,2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2251,2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2252,2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2253,2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2254,2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2255,2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2256,2-enoyl-CoA hydratase (3-hydroxyoctanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2257,2-enoyl-CoA hydratase (3-hydroxyicosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2258,2-enoyl-CoA hydratase (3-hydroxydocosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2259,2-enoyl-CoA hydratase (3-hydroxytetracosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2260,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-9-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2261,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2262,2-enoyl-CoA hydratase (3-hydroxy-cis-dodec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2263,2-enoyl-CoA hydratase (3-hydroxy-cis-octadec-9-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2264,2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2265,2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2266,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2267,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2268,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2269,3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2270,3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2271,3-hydroxyacyl-CoA dehydrogenase (3-oxobutanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2272,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2273,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2274,3-hydroxyacyl-CoA dehydrogenase (3-oxoicosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2275,3-hydroxyacyl-CoA dehydrogenase (3-oxodocosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2276,3-hydroxyacyl-CoA dehydrogenase (3-oxotetracosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2277,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-9-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2278,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2279,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-dodec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2280,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-octadec-9-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2281,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2282,3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2283,acetyl-CoA C-acyltransferase (acetyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2284,acetyl-CoA C-acyltransferase (butanoyl-CoA),False,False,,requires_manual_balance_review,,,"{""H"": -4.0}",-4.0
r_2285,acetyl-CoA C-acyltransferase (hexanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2286,acetyl-CoA C-acyltransferase (stearoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2287,acetyl-CoA C-acyltransferase (icosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2288,acetyl-CoA C-acyltransferase (docosanoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2289,acetyl-CoA C-acyltransferase (cis-tetradec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2290,acetyl-CoA C-acyltransferase (cis-dodec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2291,acetyl-CoA C-acyltransferase (cis-dec-3-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2292,acetyl-CoA C-acyltransferase (cis-hexadec-7-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2293,acetyl-CoA C-acyltransferase (cis-tetradec-5-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2294,acetyl-CoA C-acyltransferase (cis-dodec-3-enoyl-CoA),True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2295,"delta3,delta2-enoyl-CoA isomerase (cis-dec-3-enoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2296,"delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-dodecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2297,"delta3,delta2-enoyl-CoA isomerase (trans-dodec-3-enoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2298,"delta3,delta2-enoyl-CoA isomerase (cis-dodec-3-enoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2299,"delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-tetradecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2300,"delta3,delta2-enoyl-CoA isomerase (trans-tetradec-3-enoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2301,"delta(3,5)-delta(2,4)-dienoyl-CoA isomerase (trans-3,cis-5-dodecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2302,"delta(3,5)-delta(2,4)-dienoyl-CoA isomerase (trans-3,cis-5-tetradecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2303,"2,4-dienoyl-CoA reductase (trans-2,trans-4-dodecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2304,"2,4-dienoyl-CoA reductase (trans-2,trans-4-tetradecadienoyl-CoA)",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2305,cis-aconitate(3-) to isocitrate,True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2308,"glycerol-3-phosphate acyltransferase (16:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2309,"glycerol-3-phosphate acyltransferase (16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2310,"glycerol-3-phosphate acyltransferase (18:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2311,"glycerol-3-phosphate acyltransferase (18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2312,"dihydroxyacetone phosphate acyltransferase (16:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2313,"dihydroxyacetone phosphate acyltransferase (16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2314,"dihydroxyacetone phosphate acyltransferase (18:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2315,"dihydroxyacetone phosphate acyltransferase (18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2316,"glycerol-3-phosphate acyltransferase (16:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2317,"glycerol-3-phosphate acyltransferase (16:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2318,"glycerol-3-phosphate acyltransferase (18:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2319,"glycerol-3-phosphate acyltransferase (18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2320,"dihydroxyacetone phosphate acyltransferase (16:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2321,"dihydroxyacetone phosphate acyltransferase (16:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2322,"dihydroxyacetone phosphate acyltransferase (18:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2323,"dihydroxyacetone phosphate acyltransferase (18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2324,"acyl dhap reductase (16:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2325,"acyl dhap reductase (16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2326,"acyl dhap reductase (18:0), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2327,"acyl dhap reductase (18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2328,"acyl dhap reductase (16:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2329,"acyl dhap reductase (16:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2330,"acyl dhap reductase (18:0), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2331,"acyl dhap reductase (18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2332,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2333,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2334,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2335,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2336,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2337,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2338,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:1, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2339,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:1, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2340,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2341,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2342,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2343,"1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:1, 2-18:1), lipid particle",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2344,"PA phosphatase (1-16:0, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2345,"PA phosphatase (1-16:0, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2346,"PA phosphatase (1-16:1, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2347,"PA phosphatase (1-16:1, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2348,"PA phosphatase (1-18:0, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2349,"PA phosphatase (1-18:0, 2-18:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
r_2350,"PA phosphatase (1-18:1, 2-16:1), ER membrane",True,True,,training_ready_mass_charge_balanced,,,{},0.0
